year,sex,age_group,people_total,mortality_rate,dead_within_year
2014,f,22,418422.0,47.5224651653509,199
2014,f,23,425284.0,56.6724662225486,242
2014,f,24,417466.0,53.3612145679451,223
2014,f,25,424719.0,47.594678305934,203
2014,f,26,433884.0,70.5117810609198,306
2014,f,27,428286.0,65.2480217370441,280
2014,f,28,429323.0,63.8395620606043,275
2014,f,29,431615.0,71.7110658711671,310
2014,f,30,428267.0,77.2897524348883,332
2014,f,31,431646.0,76.2333098435103,330
2014,f,32,436054.0,78.06145834208,341
2014,f,33,441113.0,84.5538692011383,373
2014,f,34,434338.0,92.816375295989,404
2014,f,35,410040.0,104.482340213149,429
2014,f,36,387637.0,99.8880695869983,388
2014,f,37,387471.0,112.131572867639,435
2014,f,38,395516.0,145.693044876387,577
2014,f,39,405154.0,137.627649645046,558
2014,f,40,414140.0,161.919481857658,671
2014,f,41,434122.0,170.68356708644,741
2014,f,42,454767.0,161.515211752607,735
2014,f,43,464418.0,185.028003191512,860
2014,f,44,455936.0,206.275651762897,941
2014,f,45,468771.0,229.01474983686,1074
2014,f,46,466773.0,240.529361391812,1123
2014,f,47,472334.0,251.442692918867,1188
2014,f,48,474655.0,267.572179296036,1271
2014,f,49,478611.0,297.961183949946,1427
2014,f,50,470067.0,311.850818364765,1466
2014,f,51,460543.0,348.726517617105,1607
2014,f,52,446604.0,368.714983317895,1647
2014,f,53,434227.0,397.35091647909,1726
2014,f,54,414277.0,445.156244539485,1845
2014,f,55,408507.0,485.113002121443,1982
2014,f,56,399098.0,512.025836676919,2044
2014,f,57,383848.0,583.35925130756,2240
2014,f,58,367894.0,664.052740798148,2444
2014,f,59,360956.0,731.620892857583,2641
2014,f,60,361413.0,786.638484693326,2844
2014,f,61,353389.0,864.676169874992,3056
2014,f,62,347776.0,956.424755328282,3327
2014,f,63,350002.0,1034.14019493909,3620
2014,f,64,360686.0,1137.33640057271,4103
2014,f,65,367766.0,1226.80101321246,4512
2014,f,66,398658.0,1291.64573413314,5150
2014,f,67,400881.0,1441.42428469223,5779
2014,f,68,308775.0,1557.98240345084,4811
2014,f,69,324000.0,1777.61554957339,5760
2014,f,70,304062.0,1941.85895456792,5905
2014,f,71,288644.0,2148.70764226107,6203
2014,f,72,252841.0,2454.15246910441,6206
2014,f,73,241791.0,2625.7082480391,6349
2014,f,74,249444.0,3004.5592984461,7495
2014,f,75,243878.0,3243.87540158988,7912
2014,f,76,234119.0,3577.81585515397,8377
2014,f,77,224274.0,3928.95583294076,8812
2014,f,78,213139.0,4421.92096175982,9425
2014,f,79,201443.0,4868.11592547322,9807
2014,f,80,187488.0,5547.17025376068,10401
2014,f,81,181485.0,6103.5433372997,11078
2014,f,82,173488.0,6901.97823572847,11975
2014,f,83,165957.0,7784.77479506792,12920
2014,f,84,151305.0,8623.63266135008,13048
2014,f,85,136604.0,9769.4387344433,13346
2014,f,86,120994.0,10728.3787511433,12981
2014,f,87,111239.0,12187.587011575,13558
2014,f,88,98688.0,13525.4688051236,13349
2014,f,89,86390.0,14804.9247402369,12790
2014,f,90,75524.0,16216.0957453921,12248
2014,f,91,64893.0,17442.0373007424,11319
2014,f,92,56856.0,19999.061637613,11371
2014,f,93,48011.0,21788.1634112256,10461
2014,f,94,34754.0,22404.0295440989,7787
2014,f,95,21232.0,24972.2271748522,5303
2014,f,96,14214.0,28332.6770792317,4028
2014,f,97,11826.0,29740.7746264105,3518
2014,f,98,8384.0,33451.2595371041,2805
2014,f,99,6264.0,34206.2512184028,2143
2014,f,100 and over,4198.0,32031.1654582837,1345
2014,m,0,399599.0,414.019473025961,1655
2014,m,1,415250.0,34.8875705344947,145
2014,m,2,411879.0,16.8448771632411,70
2014,m,3,405149.0,13.3802382363365,55
2014,m,4,402865.0,7.29592610686039,30
2014,m,5,399431.0,9.56397178260479,39
2014,m,6,401522.0,11.2678712878411,46
2014,m,7,390642.0,8.55068149245858,34
2014,m,8,380345.0,6.7129017776603,26
2014,m,9,363893.0,10.4249050982798,38
2014,m,10,359885.0,10.9286183630842,40
2014,m,11,347791.0,10.087555074373,36
2014,m,12,347587.0,10.4994995002096,37
2014,m,13,356458.0,10.8465374862593,39
2014,m,14,369385.0,13.2240460385717,49
2014,m,15,377491.0,14.6831664379523,56
2014,m,16,383525.0,21.893229937189,84
2014,m,17,391276.0,29.3775813274084,115
2014,m,18,399261.0,41.9644971663101,168
2014,m,19,396961.0,45.9287649767378,183
2014,m,20,407195.0,48.1746866346392,197
2014,m,21,411049.0,48.8996410906726,202
2014,m,22,423891.0,47.5224651653509,202
2014,m,23,446797.0,56.6724662225486,254
2014,m,24,432930.0,53.3612145679451,232
2014,m,25,429601.0,47.594678305934,205
2014,m,26,433044.0,70.5117810609198,306
2014,m,27,418308.0,65.2480217370441,273
2014,m,28,434417.0,63.8395620606043,278
2014,m,29,430050.0,71.7110658711671,309
2014,m,30,424551.0,77.2897524348883,329
2014,m,31,424208.0,76.2333098435103,324
2014,m,32,427482.0,78.06145834208,334
2014,m,33,436521.0,84.5538692011383,370
2014,m,34,431279.0,92.816375295989,401
2014,m,35,410645.0,104.482340213149,430
2014,m,36,386541.0,99.8880695869983,387
2014,m,37,388806.0,112.131572867639,436
2014,m,38,390005.0,145.693044876387,569
2014,m,39,400143.0,137.627649645046,551
2014,m,40,408450.0,161.919481857658,662
2014,m,41,428149.0,170.68356708644,731
2014,m,42,447215.0,161.515211752607,723
2014,m,43,451190.0,185.028003191512,835
2014,m,44,445062.0,206.275651762897,919
2014,m,45,455387.0,229.01474983686,1043
2014,m,46,455732.0,240.529361391812,1097
2014,m,47,463360.0,251.442692918867,1166
2014,m,48,461505.0,267.572179296036,1235
2014,m,49,466146.0,297.961183949946,1389
2014,m,50,457750.0,311.850818364765,1428
2014,m,51,450841.0,348.726517617105,1573
2014,m,52,438728.0,368.714983317895,1618
2014,m,53,426906.0,397.35091647909,1697
2014,m,54,406918.0,445.156244539485,1812
2014,m,55,400733.0,485.113002121443,1945
2014,m,56,392723.0,512.025836676919,2011
2014,m,57,376181.0,583.35925130756,2195
2014,m,58,361296.0,664.052740798148,2400
2014,m,59,352377.0,731.620892857583,2579
2014,m,60,353425.0,786.638484693326,2781
2014,m,61,343883.0,864.676169874992,2974
2014,m,62,338445.0,956.424755328282,3237
2014,m,63,338647.0,1034.14019493909,3503
2014,m,64,347165.0,1137.33640057271,3949
2014,m,65,355529.0,1226.80101321246,4362
2014,m,66,383728.0,1291.64573413314,4957
2014,m,67,384998.0,1441.42428469223,5550
2014,m,68,294560.0,1557.98240345084,4590
2014,m,69,307934.0,1777.61554957339,5474
2014,m,70,287534.0,1941.85895456792,5584
2014,m,71,269210.0,2148.70764226107,5785
2014,m,72,232861.0,2454.15246910441,5715
2014,m,73,219831.0,2625.7082480391,5773
2014,m,74,225606.0,3004.5592984461,6779
2014,m,75,218060.0,3243.87540158988,7074
2014,m,76,208364.0,3577.81585515397,7455
2014,m,77,195588.0,3928.95583294076,7685
2014,m,78,181911.0,4421.92096175982,8044
2014,m,79,169780.0,4868.11592547322,8266
2014,m,80,153990.0,5547.17025376068,8543
2014,m,81,144764.0,6103.5433372997,8836
2014,m,82,134350.0,6901.97823572847,9273
2014,m,83,123484.0,7784.77479506792,9613
2014,m,84,108090.0,8623.63266135008,9322
2014,m,85,94540.0,9769.4387344433,9237
2014,m,86,80837.0,10728.3787511433,8673
2014,m,87,71626.0,12187.587011575,8730
2014,m,88,60458.0,13525.4688051236,8178
2014,m,89,49483.0,14804.9247402369,7326
2014,m,90,40467.0,16216.0957453921,6563
2014,m,91,32529.0,17442.0373007424,5674
2014,m,92,26840.0,19999.061637613,5368
2014,m,93,21013.0,21788.1634112256,4579
2014,m,94,14136.0,22404.0295440989,3168
2014,m,95,7856.0,24972.2271748522,1962
2014,m,96,4914.0,28332.6770792317,1393
2014,m,97,3778.0,29740.7746264105,1124
2014,m,98,2508.0,33451.2595371041,839
2014,m,99,1737.0,34206.2512184028,595
2014,m,100 and over,1051.0,32031.1654582837,337
2015,f,0,377981.0,438.591837295613,1658
2015,f,1,377634.0,29.2466110179667,111
2015,f,2,394058.0,16.1991409232901,64
2015,f,3,391865.0,12.4803562430563,49
2015,f,4,385966.0,11.6335042548355,45
2015,f,5,385096.0,7.49238827731263,29
2015,f,6,383003.0,8.78107677954009,34
2015,f,7,381494.0,9.50274452663236,37
2015,f,8,372955.0,7.25441385743138,28
2015,f,9,363922.0,7.96308979443348,29
2015,f,10,347149.0,10.1025340744517,36
2015,f,11,343044.0,11.4086915894514,40
2015,f,12,330391.0,8.35629282817686,28
2015,f,13,331465.0,10.7161376219974,36
2015,f,14,340945.0,9.66733659007489,33
2015,f,15,350562.0,17.9468411885363,63
2015,f,16,359699.0,18.9915858169276,69
2015,f,17,365729.0,29.8401543271571,110
2015,f,18,372555.0,42.8937938506912,160
2015,f,19,374953.0,45.8058975093043,172
2015,f,20,376705.0,46.1683570016297,174
2015,f,21,385875.0,50.7707459194905,196
2015,f,22,396782.0,50.7790330844931,202
2015,f,23,418223.0,53.6889930853051,225
2015,f,24,425042.0,55.2744230936104,235
2015,f,25,417243.0,65.8936608101845,275
2015,f,26,424516.0,52.8746697424702,225
2015,f,27,433578.0,62.4108192174992,271
2015,f,28,428006.0,66.2587753607605,284
2015,f,29,429048.0,63.9501234231733,275
2015,f,30,431305.0,70.5560301378274,305
2015,f,31,427935.0,70.5386263812734,302
2015,f,32,431316.0,98.163863370189,424
2015,f,33,435713.0,89.0768888165812,389
2015,f,34,440740.0,99.1429742434338,437
2015,f,35,433934.0,102.431925688624,445
2015,f,36,409611.0,114.733916007498,470
2015,f,37,387249.0,118.145258583478,458
2015,f,38,387036.0,128.092597058114,496
2015,f,39,394939.0,135.371841575504,535
2015,f,40,404596.0,151.505681463055,613
2015,f,41,413469.0,159.406370675604,660
2015,f,42,433381.0,185.067389691488,803
2015,f,43,454032.0,184.780355905489,839
2015,f,44,463558.0,209.014813317293,969
2015,f,45,454995.0,211.820841753482,964
2015,f,46,467697.0,234.804682572595,1099
2015,f,47,465650.0,271.388061438149,1264
2015,f,48,471146.0,268.426905589629,1265
2015,f,49,473384.0,307.055308283422,1454
2015,f,50,477184.0,348.806377805341,1665
2015,f,51,468601.0,346.823785066797,1626
2015,f,52,458936.0,366.249451177404,1681
2015,f,53,444957.0,398.677943396179,1774
2015,f,54,432501.0,443.542956443023,1919
2015,f,55,412432.0,495.922445656525,2046
2015,f,56,406525.0,553.623271011478,2251
2015,f,57,397054.0,604.034386034847,2399
2015,f,58,381608.0,642.454597845473,2452
2015,f,59,365450.0,686.649760103107,2510
2015,f,60,358315.0,811.94369457729,2910
2015,f,61,358569.0,873.109676205195,3131
2015,f,62,350333.0,936.879478994444,3283
2015,f,63,344449.0,1066.76114727226,3675
2015,f,64,346382.0,1165.06549055603,4036
2015,f,65,356583.0,1222.4681363447,4360
2015,f,66,363254.0,1323.90471007835,4810
2015,f,67,393508.0,1462.36387812689,5755
2015,f,68,395102.0,1582.67092666752,6254
2015,f,69,303964.0,1731.32077557297,5263
2015,f,70,318240.0,1931.44777600065,6147
2015,f,71,298157.0,2175.60257618153,6487
2015,f,72,282441.0,2401.93445879953,6785
2015,f,73,246635.0,2666.65139374918,6577
2015,f,74,235442.0,3055.52983851166,7195
2015,f,75,241949.0,3348.24961180213,8102
2015,f,76,235966.0,3689.7302004277,8707
2015,f,77,225742.0,4070.85878024793,9190
2015,f,78,215462.0,4435.85266483745,9558
2015,f,79,203714.0,4977.39512046874,10140
2015,f,80,191636.0,5661.84359802773,10851
2015,f,81,177087.0,6224.54453340751,11023
2015,f,82,170407.0,7134.39077935347,12158
2015,f,83,161513.0,8067.77455712856,13031
2015,f,84,153037.0,8954.29022504878,13704
2015,f,85,138257.0,10126.9847387082,14002
2015,f,86,123258.0,11237.9966200045,13852
2015,f,87,108013.0,12485.3538957001,13486
2015,f,88,97681.0,14102.8191617356,13776
2015,f,89,85339.0,15306.1201564582,13063
2015,f,90,73600.0,17008.736373695,12519
2015,f,91,63276.0,18985.6058904197,12014
2015,f,92,53574.0,20574.9383017036,11023
2015,f,93,45485.0,22701.0280242219,10326
2015,f,94,37550.0,25821.9173253051,9697
2015,f,95,26967.0,26324.4643277608,7099
2015,f,96,15929.0,27987.1814436136,4459
2015,f,97,10186.0,31663.7301787063,3226
2015,f,98,8308.0,34966.5010710542,2906
2015,f,99,5579.0,37415.8815612382,2088
2015,f,100 and over,4121.0,42450.9904546854,1750
2015,m,0,398371.0,438.591837295613,1748
2015,m,1,397944.0,29.2466110179667,117
2015,m,2,415105.0,16.1991409232901,68
2015,m,3,411809.0,12.4803562430563,52
2015,m,4,405094.0,11.6335042548355,48
2015,m,5,402835.0,7.49238827731263,31
2015,m,6,399392.0,8.78107677954009,36
2015,m,7,401476.0,9.50274452663236,39
2015,m,8,390608.0,7.25441385743138,29
2015,m,9,380319.0,7.96308979443348,31
2015,m,10,363855.0,10.1025340744517,37
2015,m,11,359845.0,11.4086915894514,42
2015,m,12,347755.0,8.35629282817686,30
2015,m,13,347550.0,10.7161376219974,38
2015,m,14,356419.0,9.66733659007489,35
2015,m,15,369336.0,17.9468411885363,67
2015,m,16,377435.0,18.9915858169276,72
2015,m,17,383441.0,29.8401543271571,115
2015,m,18,391161.0,42.8937938506912,168
2015,m,19,399093.0,45.8058975093043,183
2015,m,20,396778.0,46.1683570016297,184
2015,m,21,406998.0,50.7707459194905,207
2015,m,22,410847.0,50.7790330844931,209
2015,m,23,423689.0,53.6889930853051,228
2015,m,24,446543.0,55.2744230936104,247
2015,m,25,432698.0,65.8936608101845,286
2015,m,26,429396.0,52.8746697424702,228
2015,m,27,432738.0,62.4108192174992,271
2015,m,28,418035.0,66.2587753607605,277
2015,m,29,434139.0,63.9501234231733,278
2015,m,30,429741.0,70.5560301378274,304
2015,m,31,424222.0,70.5386263812734,300
2015,m,32,423884.0,98.163863370189,417
2015,m,33,427148.0,89.0768888165812,381
2015,m,34,436151.0,99.1429742434338,433
2015,m,35,430878.0,102.431925688624,442
2015,m,36,410215.0,114.733916007498,471
2015,m,37,386154.0,118.145258583478,457
2015,m,38,388370.0,128.092597058114,498
2015,m,39,389436.0,135.371841575504,528
2015,m,40,399592.0,151.505681463055,606
2015,m,41,407788.0,159.406370675604,651
2015,m,42,427418.0,185.067389691488,792
2015,m,43,446492.0,184.780355905489,826
2015,m,44,450355.0,209.014813317293,942
2015,m,45,444143.0,211.820841753482,941
2015,m,46,454344.0,234.804682572595,1067
2015,m,47,454635.0,271.388061438149,1234
2015,m,48,462194.0,268.426905589629,1241
2015,m,49,460270.0,307.055308283422,1414
2015,m,50,464757.0,348.806377805341,1622
2015,m,51,456322.0,346.823785066797,1583
2015,m,52,449268.0,366.249451177404,1646
2015,m,53,437110.0,398.677943396179,1743
2015,m,54,425209.0,443.542956443023,1886
2015,m,55,405106.0,495.922445656525,2010
2015,m,56,398788.0,553.623271011478,2208
2015,m,57,390712.0,604.034386034847,2361
2015,m,58,373986.0,642.454597845473,2403
2015,m,59,358896.0,686.649760103107,2465
2015,m,60,349798.0,811.94369457729,2841
2015,m,61,350644.0,873.109676205195,3062
2015,m,62,340909.0,936.879478994444,3194
2015,m,63,335208.0,1066.76114727226,3576
2015,m,64,335144.0,1165.06549055603,3905
2015,m,65,343216.0,1222.4681363447,4196
2015,m,66,351167.0,1323.90471007835,4650
2015,m,67,378771.0,1462.36387812689,5540
2015,m,68,379448.0,1582.67092666752,6006
2015,m,69,289970.0,1731.32077557297,5021
2015,m,70,302460.0,1931.44777600065,5842
2015,m,71,281950.0,2175.60257618153,6135
2015,m,72,263425.0,2401.93445879953,6328
2015,m,73,227146.0,2666.65139374918,6058
2015,m,74,214058.0,3055.52983851166,6541
2015,m,75,218827.0,3348.24961180213,7327
2015,m,76,210986.0,3689.7302004277,7785
2015,m,77,200909.0,4070.85878024793,8179
2015,m,78,187903.0,4435.85266483745,8336
2015,m,79,173867.0,4977.39512046874,8655
2015,m,80,161514.0,5661.84359802773,9145
2015,m,81,145447.0,6224.54453340751,9054
2015,m,82,135928.0,7134.39077935347,9698
2015,m,83,125077.0,8067.77455712856,10091
2015,m,84,113871.0,8954.29022504878,10197
2015,m,85,98768.0,10126.9847387082,10003
2015,m,86,85303.0,11237.9966200045,9587
2015,m,87,72164.0,12485.3538957001,9010
2015,m,88,62896.0,14102.8191617356,8871
2015,m,89,52280.0,15306.1201564582,8003
2015,m,90,42157.0,17008.736373695,7171
2015,m,91,33904.0,18985.6058904197,6437
2015,m,92,26855.0,20574.9383017036,5526
2015,m,93,21472.0,22701.0280242219,4875
2015,m,94,16434.0,25821.9173253051,4244
2015,m,95,10968.0,26324.4643277608,2888
2015,m,96,5894.0,27987.1814436136,1650
2015,m,97,3521.0,31663.7301787063,1115
2015,m,98,2654.0,34966.5010710542,929
2015,m,99,1669.0,37415.8815612382,625
2015,m,100 and over,1142.0,42450.9904546854,485
2016,f,0,378182.0,415.845014742679,1573
2016,f,1,376323.0,27.5505238756935,104
2016,f,2,377523.0,15.7128947723641,60
2016,f,3,393994.0,12.2290640371941,49
2016,f,4,391816.0,7.94968318174379,32
2016,f,5,385921.0,10.6199953272021,41
2016,f,6,385067.0,7.21000676839385,28
2016,f,7,382969.0,7.52045229455671,29
2016,f,8,381457.0,5.81776752261581,23
2016,f,9,372927.0,7.21369931249093,27
2016,f,10,363893.0,7.40526999869769,27
2016,f,11,347113.0,8.45595290826976,30
2016,f,12,343004.0,9.71723192502076,34
2016,f,13,330363.0,8.57939416331361,29
2016,f,14,331429.0,14.5570594739863,49
2016,f,15,340912.0,15.0587152999285,52
2016,f,16,350499.0,23.0919221072308,81
2016,f,17,359630.0,29.5884821044358,107
2016,f,18,365619.0,38.9971689313329,143
2016,f,19,372395.0,44.4727428260362,166
2016,f,20,374781.0,47.1969932178159,177
2016,f,21,376531.0,52.5771342514684,198
2016,f,22,385679.0,51.2017701183384,198
2016,f,23,396580.0,56.2032186499885,223
2016,f,24,417998.0,56.1943995669726,235
2016,f,25,424807.0,62.0531875262357,264
2016,f,26,416968.0,64.4391408114558,269
2016,f,27,424291.0,61.5057500436079,261
2016,f,28,433307.0,69.7021202444553,303
2016,f,29,427722.0,73.9045264262359,317
2016,f,30,428773.0,75.725497312641,325
2016,f,31,431000.0,82.3485030158456,355
2016,f,32,427633.0,93.6623883107507,401
2016,f,33,430892.0,91.9785157913177,397
2016,f,34,435324.0,99.040160670256,432
2016,f,35,440303.0,102.003123417789,450
2016,f,36,433489.0,113.335430229593,492
2016,f,37,409141.0,112.014706984034,459
2016,f,38,386791.0,122.831492910233,476
2016,f,39,386540.0,137.868133751345,533
2016,f,40,394404.0,154.014478885911,608
2016,f,41,403983.0,176.391298862076,713
2016,f,42,412809.0,177.720060916856,734
2016,f,43,432578.0,209.211652455067,906
2016,f,44,453193.0,225.912463993087,1024
2016,f,45,462589.0,224.891320000596,1041
2016,f,46,454031.0,239.938967197656,1090
2016,f,47,466598.0,275.074000288916,1284
2016,f,48,464386.0,283.728141916492,1318
2016,f,49,469881.0,302.156586018788,1420
2016,f,50,471930.0,343.786204714751,1623
2016,f,51,475519.0,349.125076532444,1661
2016,f,52,466975.0,385.060101916189,1799
2016,f,53,457255.0,404.091062992583,1848
2016,f,54,443183.0,433.789174962668,1923
2016,f,55,430582.0,511.786066892585,2204
2016,f,56,410386.0,543.707261414185,2232
2016,f,57,404274.0,566.991762261523,2293
2016,f,58,394655.0,634.761344462272,2506
2016,f,59,379156.0,720.604461533274,2733
2016,f,60,362940.0,791.271568741889,2872
2016,f,61,355405.0,872.243636094489,3100
2016,f,62,355438.0,937.498205951076,3333
2016,f,63,347050.0,1049.84469591515,3644
2016,f,64,340774.0,1126.11163883051,3838
2016,f,65,342346.0,1247.01960520513,4270
2016,f,66,352223.0,1359.20599029075,4788
2016,f,67,358444.0,1434.63659558094,5143
2016,f,68,387753.0,1588.84389170991,6161
2016,f,69,388848.0,1755.68695583176,6827
2016,f,70,298701.0,1880.57875324951,5618
2016,f,71,312093.0,2159.7798983254,6741
2016,f,72,291670.0,2335.74849564043,6813
2016,f,73,275656.0,2568.89029030132,7082
2016,f,74,240058.0,2898.31069005845,6958
2016,f,75,228247.0,3269.44310414749,7463
2016,f,76,233847.0,3566.22037598308,8340
2016,f,77,227259.0,3994.72991414061,9079
2016,f,78,216552.0,4422.69944931123,9578
2016,f,79,205904.0,4896.62196870532,10083
2016,f,80,193574.0,5452.13886135912,10554
2016,f,81,180785.0,6093.99839991229,11018
2016,f,82,166064.0,6830.90547572378,11344
2016,f,83,158249.0,7758.84787248522,12279
2016,f,84,148482.0,8748.24721123459,12990
2016,f,85,139333.0,9727.43244061904,13554
2016,f,86,124255.0,10783.3509038459,13399
2016,f,87,109406.0,11945.0143169027,13069
2016,f,88,94527.0,13508.6944613682,12770
2016,f,89,83905.0,14930.9182776994,12528
2016,f,90,72276.0,16417.9334666536,11867
2016,f,91,61081.0,17723.344795168,10826
2016,f,92,51262.0,19617.6309090002,10057
2016,f,93,42551.0,22077.9361083802,9395
2016,f,94,35159.0,23831.0539470359,8379
2016,f,95,27853.0,26399.1233042361,7353
2016,f,96,19868.0,28278.4556694895,5619
2016,f,97,11470.0,29260.3453893777,3357
2016,f,98,6960.0,32199.2935489868,2242
2016,f,99,5402.0,34693.5952413889,1875
2016,f,100 and over,3491.0,40781.36425363,1424
2016,m,0,398983.0,415.845014742679,1660
