year,sex,age_group,country,mortality_rate
2064,f,65,w,246.58
2065,f,65,w,243.62
2066,f,65,w,240.7
2067,f,65,w,237.82
2068,f,65,w,234.97
2069,f,65,w,232.15
2070,f,65,w,229.37
1981,f,66,w,724.12
1982,f,66,w,715.45
1983,f,66,w,706.9
1984,f,66,w,698.44
1985,f,66,w,690.08
1986,f,66,w,681.83
1987,f,66,w,673.67
1988,f,66,w,665.61
1989,f,66,w,657.65
1990,f,66,w,649.78
1991,f,66,w,642.0
1992,f,66,w,634.32
1993,f,66,w,626.73
1994,f,66,w,619.23
1995,f,66,w,611.82
1996,f,66,w,604.5
1997,f,66,w,597.26
1998,f,66,w,590.12
1999,f,66,w,583.05
2000,f,66,w,576.07
2001,f,66,w,569.18
2002,f,66,w,562.37
2003,f,66,w,555.63
2004,f,66,w,548.98
2005,f,66,w,542.41
2006,f,66,w,535.92
2007,f,66,w,529.5
2008,f,66,w,523.16
2009,f,66,w,516.9
2010,f,66,w,510.71
2011,f,66,w,504.6
2012,f,66,w,498.55
2013,f,66,w,492.58
2014,f,66,w,486.69
2015,f,66,w,480.86
2016,f,66,w,475.1
2017,f,66,w,469.41
2018,f,66,w,463.79
2019,f,66,w,458.24
2020,f,66,w,452.75
2021,f,66,w,447.33
2022,f,66,w,441.97
2023,f,66,w,436.68
2024,f,66,w,431.45
2025,f,66,w,426.28
2026,f,66,w,421.17
2027,f,66,w,416.13
2028,f,66,w,411.14
2029,f,66,w,406.22
2030,f,66,w,401.35
2031,f,66,w,396.54
2032,f,66,w,391.79
2033,f,66,w,387.1
2034,f,66,w,382.46
2035,f,66,w,377.88
2036,f,66,w,373.35
2037,f,66,w,368.88
2038,f,66,w,364.46
2039,f,66,w,360.1
2040,f,66,w,355.78
2041,f,66,w,351.52
2042,f,66,w,347.31
2043,f,66,w,343.15
2044,f,66,w,339.03
2045,f,66,w,334.97
2046,f,66,w,330.96
2047,f,66,w,326.99
2048,f,66,w,323.07
2049,f,66,w,319.2
2050,f,66,w,315.38
2051,f,66,w,311.6
2052,f,66,w,307.86
2053,f,66,w,304.18
2054,f,66,w,300.53
2055,f,66,w,296.93
2056,f,66,w,293.37
2057,f,66,w,289.85
2058,f,66,w,286.38
2059,f,66,w,282.95
2060,f,66,w,279.56
2061,f,66,w,276.21
2062,f,66,w,272.9
2063,f,66,w,269.63
2064,f,66,w,266.4
2065,f,66,w,263.2
2066,f,66,w,260.05
2067,f,66,w,256.93
2068,f,66,w,253.85
2069,f,66,w,250.81
2070,f,66,w,247.81
1981,f,67,w,785.16
1982,f,67,w,775.78
1983,f,67,w,766.5
1984,f,67,w,757.33
1985,f,67,w,748.27
1986,f,67,w,739.32
1987,f,67,w,730.48
1988,f,67,w,721.74
1989,f,67,w,713.11
1990,f,67,w,704.58
1991,f,67,w,696.15
1992,f,67,w,687.82
1993,f,67,w,679.59
1994,f,67,w,671.46
1995,f,67,w,663.43
1996,f,67,w,655.49
1997,f,67,w,647.65
1998,f,67,w,639.9
1999,f,67,w,632.24
2000,f,67,w,624.67
2001,f,67,w,617.2
2002,f,67,w,609.81
2003,f,67,w,602.51
2004,f,67,w,595.3
2005,f,67,w,588.18
2006,f,67,w,581.14
2007,f,67,w,574.18
2008,f,67,w,567.31
2009,f,67,w,560.52
2010,f,67,w,553.81
2011,f,67,w,547.18
2012,f,67,w,540.63
2013,f,67,w,534.16
2014,f,67,w,527.76
2015,f,67,w,521.44
2016,f,67,w,515.2
2017,f,67,w,509.03
2018,f,67,w,502.94
2019,f,67,w,496.92
2020,f,67,w,490.97
2021,f,67,w,485.09
2022,f,67,w,479.28
2023,f,67,w,473.54
2024,f,67,w,467.87
2025,f,67,w,462.27
2026,f,67,w,456.73
2027,f,67,w,451.26
2028,f,67,w,445.86
2029,f,67,w,440.52
2030,f,67,w,435.24
2031,f,67,w,430.03
2032,f,67,w,424.88
2033,f,67,w,419.79
2034,f,67,w,414.76
2035,f,67,w,409.79
2036,f,67,w,404.88
2037,f,67,w,400.03
2038,f,67,w,395.24
2039,f,67,w,390.51
2040,f,67,w,385.83
2041,f,67,w,381.21
2042,f,67,w,376.64
2043,f,67,w,372.13
2044,f,67,w,367.67
2045,f,67,w,363.26
2046,f,67,w,358.91
2047,f,67,w,354.61
2048,f,67,w,350.36
2049,f,67,w,346.17
2050,f,67,w,342.02
2051,f,67,w,337.92
2052,f,67,w,333.87
2053,f,67,w,329.87
2054,f,67,w,325.92
2055,f,67,w,322.01
2056,f,67,w,318.15
2057,f,67,w,314.34
2058,f,67,w,310.57
2059,f,67,w,306.85
2060,f,67,w,303.18
2061,f,67,w,299.54
2062,f,67,w,295.95
2063,f,67,w,292.41
2064,f,67,w,288.91
2065,f,67,w,285.44
2066,f,67,w,282.02
2067,f,67,w,278.64
2068,f,67,w,275.31
2069,f,67,w,272.01
2070,f,67,w,268.75
1981,f,68,w,851.84
1982,f,68,w,841.66
1983,f,68,w,831.59
1984,f,68,w,821.65
1985,f,68,w,811.83
1986,f,68,w,802.12
1987,f,68,w,792.53
1988,f,68,w,783.05
1989,f,68,w,773.69
1990,f,68,w,764.43
1991,f,68,w,755.29
1992,f,68,w,746.26
1993,f,68,w,737.33
1994,f,68,w,728.51
1995,f,68,w,719.8
1996,f,68,w,711.19
1997,f,68,w,702.68
1998,f,68,w,694.27
1999,f,68,w,685.97
2000,f,68,w,677.76
2001,f,68,w,669.65
2002,f,68,w,661.64
2003,f,68,w,653.72
2004,f,68,w,645.9
2005,f,68,w,638.17
2006,f,68,w,630.54
2007,f,68,w,622.99
2008,f,68,w,615.54
2009,f,68,w,608.17
2010,f,68,w,600.89
2011,f,68,w,593.7
2012,f,68,w,586.59
2013,f,68,w,579.57
2014,f,68,w,572.63
2015,f,68,w,565.78
2016,f,68,w,559.01
2017,f,68,w,552.32
2018,f,68,w,545.7
2019,f,68,w,539.17
2020,f,68,w,532.72
2021,f,68,w,526.34
2022,f,68,w,520.04
2023,f,68,w,513.81
2024,f,68,w,507.66
2025,f,68,w,501.58
2026,f,68,w,495.58
2027,f,68,w,489.64
2028,f,68,w,483.78
2029,f,68,w,477.99
2030,f,68,w,472.26
2031,f,68,w,466.61
2032,f,68,w,461.02
2033,f,68,w,455.5
2034,f,68,w,450.04
2035,f,68,w,444.65
2036,f,68,w,439.33
2037,f,68,w,434.07
2038,f,68,w,428.87
2039,f,68,w,423.73
2040,f,68,w,418.65
2041,f,68,w,413.64
2042,f,68,w,408.69
2043,f,68,w,403.79
2044,f,68,w,398.95
2045,f,68,w,394.17
2046,f,68,w,389.45
2047,f,68,w,384.79
2048,f,68,w,380.18
2049,f,68,w,375.62
2050,f,68,w,371.12
2051,f,68,w,366.68
2052,f,68,w,362.28
2053,f,68,w,357.94
2054,f,68,w,353.65
2055,f,68,w,349.42
2056,f,68,w,345.23
2057,f,68,w,341.1
2058,f,68,w,337.01
2059,f,68,w,332.97
2060,f,68,w,328.98
2061,f,68,w,325.04
2062,f,68,w,321.15
2063,f,68,w,317.3
2064,f,68,w,313.5
2065,f,68,w,309.74
2066,f,68,w,306.03
2067,f,68,w,302.36
2068,f,68,w,298.74
2069,f,68,w,295.16
2070,f,68,w,291.63
1981,f,69,w,918.88
1982,f,69,w,907.9
1983,f,69,w,897.04
1984,f,69,w,886.32
1985,f,69,w,875.73
1986,f,69,w,865.26
1987,f,69,w,854.92
1988,f,69,w,844.7
1989,f,69,w,834.6
1990,f,69,w,824.62
1991,f,69,w,814.76
1992,f,69,w,805.02
1993,f,69,w,795.39
1994,f,69,w,785.88
1995,f,69,w,776.48
1996,f,69,w,767.2
1997,f,69,w,758.02
1998,f,69,w,748.96
1999,f,69,w,740.0
2000,f,69,w,731.15
2001,f,69,w,722.4
2002,f,69,w,713.76
2003,f,69,w,705.22
2004,f,69,w,696.79
2005,f,69,w,688.45
2006,f,69,w,680.22
2007,f,69,w,672.08
2008,f,69,w,664.04
2009,f,69,w,656.09
2010,f,69,w,648.24
2011,f,69,w,640.48
2012,f,69,w,632.82
2013,f,69,w,625.25
2014,f,69,w,617.77
2015,f,69,w,610.37
2016,f,69,w,603.07
2017,f,69,w,595.85
2018,f,69,w,588.72
2019,f,69,w,581.67
2020,f,69,w,574.71
2021,f,69,w,567.83
2022,f,69,w,561.03
2023,f,69,w,554.32
2024,f,69,w,547.68
2025,f,69,w,541.13
2026,f,69,w,534.65
2027,f,69,w,528.25
2028,f,69,w,521.92
2029,f,69,w,515.68
2030,f,69,w,509.5
2031,f,69,w,503.4
2032,f,69,w,497.37
2033,f,69,w,491.42
2034,f,69,w,485.53
2035,f,69,w,479.72
2036,f,69,w,473.98
2037,f,69,w,468.3
2038,f,69,w,462.69
2039,f,69,w,457.15
2040,f,69,w,451.68
2041,f,69,w,446.27
2042,f,69,w,440.92
2043,f,69,w,435.64
2044,f,69,w,430.42
2045,f,69,w,425.27
2046,f,69,w,420.18
2047,f,69,w,415.14
2048,f,69,w,410.17
2049,f,69,w,405.26
2050,f,69,w,400.4
2051,f,69,w,395.61
2052,f,69,w,390.87
2053,f,69,w,386.19
2054,f,69,w,381.56
2055,f,69,w,376.99
2056,f,69,w,372.47
2057,f,69,w,368.01
2058,f,69,w,363.6
2059,f,69,w,359.25
2060,f,69,w,354.94
2061,f,69,w,350.69
2062,f,69,w,346.49
2063,f,69,w,342.34
2064,f,69,w,338.24
2065,f,69,w,334.19
2066,f,69,w,330.19
2067,f,69,w,326.23
2068,f,69,w,322.32
2069,f,69,w,318.46
2070,f,69,w,314.65
1981,f,70,w,993.93
1982,f,70,w,982.05
1983,f,70,w,970.32
1984,f,70,w,958.73
1985,f,70,w,947.27
1986,f,70,w,935.95
1987,f,70,w,924.77
1988,f,70,w,913.72
1989,f,70,w,902.8
1990,f,70,w,892.01
1991,f,70,w,881.34
1992,f,70,w,870.81
1993,f,70,w,860.4
1994,f,70,w,850.12
1995,f,70,w,839.95
1996,f,70,w,829.91
1997,f,70,w,819.99
1998,f,70,w,810.19
1999,f,70,w,800.5
2000,f,70,w,790.93
2001,f,70,w,781.47
2002,f,70,w,772.12
2003,f,70,w,762.89
2004,f,70,w,753.77
2005,f,70,w,744.75
2006,f,70,w,735.84
2007,f,70,w,727.04
2008,f,70,w,718.35
2009,f,70,w,709.75
2010,f,70,w,701.26
2011,f,70,w,692.88
2012,f,70,w,684.59
2013,f,70,w,676.4
2014,f,70,w,668.3
2015,f,70,w,660.31
2016,f,70,w,652.41
2017,f,70,w,644.6
2018,f,70,w,636.89
2019,f,70,w,629.27
2020,f,70,w,621.74
2021,f,70,w,614.3
2022,f,70,w,606.95
2023,f,70,w,599.68
2024,f,70,w,592.51
2025,f,70,w,585.42
2026,f,70,w,578.41
2027,f,70,w,571.49
2028,f,70,w,564.65
2029,f,70,w,557.89
2030,f,70,w,551.21
2031,f,70,w,544.61
2032,f,70,w,538.09
2033,f,70,w,531.65
2034,f,70,w,525.28
2035,f,70,w,519.0
2036,f,70,w,512.78
2037,f,70,w,506.64
2038,f,70,w,500.58
2039,f,70,w,494.58
2040,f,70,w,488.66
2041,f,70,w,482.81
2042,f,70,w,477.03
2043,f,70,w,471.32
2044,f,70,w,465.67
2045,f,70,w,460.1
2046,f,70,w,454.59
2047,f,70,w,449.14
2048,f,70,w,443.76
2049,f,70,w,438.45
2050,f,70,w,433.2
2051,f,70,w,428.01
2052,f,70,w,422.88
2053,f,70,w,417.82
2054,f,70,w,412.82
2055,f,70,w,407.87
2056,f,70,w,402.99
2057,f,70,w,398.16
2058,f,70,w,393.39
2059,f,70,w,388.68
2060,f,70,w,384.03
2061,f,70,w,379.43
2062,f,70,w,374.88
2063,f,70,w,370.39
2064,f,70,w,365.96
2065,f,70,w,361.57
2066,f,70,w,357.24
2067,f,70,w,352.97
2068,f,70,w,348.74
2069,f,70,w,344.56
2070,f,70,w,340.44
1981,f,71,w,1079.29
1982,f,71,w,1066.4
1983,f,71,w,1053.66
1984,f,71,w,1041.08
1985,f,71,w,1028.65
1986,f,71,w,1016.36
1987,f,71,w,1004.22
1988,f,71,w,992.22
1989,f,71,w,980.37
1990,f,71,w,968.66
1991,f,71,w,957.08
1992,f,71,w,945.65
1993,f,71,w,934.35
1994,f,71,w,923.18
1995,f,71,w,912.15
1996,f,71,w,901.25
1997,f,71,w,890.48
1998,f,71,w,879.84
1999,f,71,w,869.32
2000,f,71,w,858.93
2001,f,71,w,848.66
2002,f,71,w,838.52
2003,f,71,w,828.49
2004,f,71,w,818.59
2005,f,71,w,808.8
2006,f,71,w,799.13
2007,f,71,w,789.58
2008,f,71,w,780.13
2009,f,71,w,770.81
2010,f,71,w,761.59
2011,f,71,w,752.48
2012,f,71,w,743.48
2013,f,71,w,734.59
2014,f,71,w,725.8
2015,f,71,w,717.12
2016,f,71,w,708.54
2017,f,71,w,700.07
2018,f,71,w,691.69
2019,f,71,w,683.42
2020,f,71,w,675.24
2021,f,71,w,667.17
2022,f,71,w,659.18
2023,f,71,w,651.3
2024,f,71,w,643.5
2025,f,71,w,635.81
2026,f,71,w,628.2
2027,f,71,w,620.68
2028,f,71,w,613.25
2029,f,71,w,605.91
2030,f,71,w,598.66
2031,f,71,w,591.5
2032,f,71,w,584.42
2033,f,71,w,577.42
2034,f,71,w,570.51
2035,f,71,w,563.69
2036,f,71,w,556.94
2037,f,71,w,550.27
2038,f,71,w,543.68
2039,f,71,w,537.18
2040,f,71,w,530.75
2041,f,71,w,524.39
2042,f,71,w,518.11
2043,f,71,w,511.91
2044,f,71,w,505.78
2045,f,71,w,499.73
2046,f,71,w,493.74
2047,f,71,w,487.83
2048,f,71,w,481.99
2049,f,71,w,476.22
2050,f,71,w,470.52
2051,f,71,w,464.88
2052,f,71,w,459.32
2053,f,71,w,453.82
2054,f,71,w,448.38
2055,f,71,w,443.02
2056,f,71,w,437.71
2057,f,71,w,432.47
2058,f,71,w,427.29
2059,f,71,w,422.17
2060,f,71,w,417.12
2061,f,71,w,412.13
2062,f,71,w,407.19
2063,f,71,w,402.32
2064,f,71,w,397.5
2065,f,71,w,392.74
2066,f,71,w,388.04
2067,f,71,w,383.39
2068,f,71,w,378.8
2069,f,71,w,374.26
2070,f,71,w,369.78
1981,f,72,w,1177.0
1982,f,72,w,1162.95
1983,f,72,w,1149.07
1984,f,72,w,1135.35
1985,f,72,w,1121.8
1986,f,72,w,1108.41
1987,f,72,w,1095.17
1988,f,72,w,1082.1
1989,f,72,w,1069.17
1990,f,72,w,1056.41
1991,f,72,w,1043.79
1992,f,72,w,1031.32
1993,f,72,w,1019.01
1994,f,72,w,1006.84
1995,f,72,w,994.81
1996,f,72,w,982.92
1997,f,72,w,971.18
1998,f,72,w,959.58
1999,f,72,w,948.11
2000,f,72,w,936.79
2001,f,72,w,925.59
2002,f,72,w,914.53
2003,f,72,w,903.6
2004,f,72,w,892.81
2005,f,72,w,882.13
2006,f,72,w,871.59
2007,f,72,w,861.17
2008,f,72,w,850.88
2009,f,72,w,840.71
2010,f,72,w,830.66
2011,f,72,w,820.73
2012,f,72,w,810.92
2013,f,72,w,801.22
2014,f,72,w,791.64
2015,f,72,w,782.18
2016,f,72,w,772.82
2017,f,72,w,763.58
2018,f,72,w,754.45
2019,f,72,w,745.43
2020,f,72,w,736.51
2021,f,72,w,727.71
2022,f,72,w,719.0
2023,f,72,w,710.4
2024,f,72,w,701.9
2025,f,72,w,693.51
2026,f,72,w,685.21
2027,f,72,w,677.02
2028,f,72,w,668.92
2029,f,72,w,660.91
2030,f,72,w,653.01
2031,f,72,w,645.19
2032,f,72,w,637.47
2033,f,72,w,629.85
2034,f,72,w,622.31
2035,f,72,w,614.86
2036,f,72,w,607.51
2037,f,72,w,600.24
2038,f,72,w,593.05
2039,f,72,w,585.96
2040,f,72,w,578.94
2041,f,72,w,572.01
2042,f,72,w,565.17
2043,f,72,w,558.4
2044,f,72,w,551.72
2045,f,72,w,545.11
2046,f,72,w,538.59
2047,f,72,w,532.14
2048,f,72,w,525.77
2049,f,72,w,519.48
2050,f,72,w,513.26
2051,f,72,w,507.12
2052,f,72,w,501.05
2053,f,72,w,495.05
2054,f,72,w,489.12
2055,f,72,w,483.27
2056,f,72,w,477.48
2057,f,72,w,471.77
2058,f,72,w,466.12
2059,f,72,w,460.54
2060,f,72,w,455.03
2061,f,72,w,449.58
2062,f,72,w,444.2
2063,f,72,w,438.88
2064,f,72,w,433.63
2065,f,72,w,428.43
2066,f,72,w,423.31
2067,f,72,w,418.24
2068,f,72,w,413.23
2069,f,72,w,408.29
2070,f,72,w,403.4
1981,f,73,w,1288.75
1982,f,73,w,1273.38
1983,f,73,w,1258.19
1984,f,73,w,1243.18
1985,f,73,w,1228.35
1986,f,73,w,1213.69
1987,f,73,w,1199.21
1988,f,73,w,1184.89
1989,f,73,w,1170.75
1990,f,73,w,1156.78
1991,f,73,w,1142.97
1992,f,73,w,1129.33
1993,f,73,w,1115.85
1994,f,73,w,1102.53
1995,f,73,w,1089.36
1996,f,73,w,1076.35
1997,f,73,w,1063.5
1998,f,73,w,1050.8
1999,f,73,w,1038.25
2000,f,73,w,1025.85
2001,f,73,w,1013.6
2002,f,73,w,1001.5
2003,f,73,w,989.53
2004,f,73,w,977.71
2005,f,73,w,966.03
2006,f,73,w,954.49
2007,f,73,w,943.09
2008,f,73,w,931.82
2009,f,73,w,920.69
2010,f,73,w,909.68
2011,f,73,w,898.81
2012,f,73,w,888.07
2013,f,73,w,877.46
2014,f,73,w,866.97
2015,f,73,w,856.61
2016,f,73,w,846.37
2017,f,73,w,836.25
2018,f,73,w,826.26
2019,f,73,w,816.38
2020,f,73,w,806.62
2021,f,73,w,796.98
2022,f,73,w,787.45
2023,f,73,w,778.03
2024,f,73,w,768.73
2025,f,73,w,759.54
2026,f,73,w,750.45
2027,f,73,w,741.48
2028,f,73,w,732.61
2029,f,73,w,723.85
2030,f,73,w,715.19
2031,f,73,w,706.64
2032,f,73,w,698.19
2033,f,73,w,689.83
2034,f,73,w,681.58
2035,f,73,w,673.43
2036,f,73,w,665.37
2037,f,73,w,657.41
2038,f,73,w,649.55
2039,f,73,w,641.78
2040,f,73,w,634.1
2041,f,73,w,626.51
2042,f,73,w,619.01
2043,f,73,w,611.61
2044,f,73,w,604.29
2045,f,73,w,597.06
2046,f,73,w,589.91
2047,f,73,w,582.85
2048,f,73,w,575.88
2049,f,73,w,568.99
2050,f,73,w,562.18
2051,f,73,w,555.45
2052,f,73,w,548.8
2053,f,73,w,542.23
2054,f,73,w,535.75
2055,f,73,w,529.33
2056,f,73,w,523.0
2057,f,73,w,516.74
2058,f,73,w,510.56
2059,f,73,w,504.45
2060,f,73,w,498.41
2061,f,73,w,492.45
2062,f,73,w,486.55
2063,f,73,w,480.73
2064,f,73,w,474.98
2065,f,73,w,469.29
2066,f,73,w,463.68
2067,f,73,w,458.13
2068,f,73,w,452.64
2069,f,73,w,447.23
2070,f,73,w,441.88
1981,f,74,w,1419.37
1982,f,74,w,1402.45
1983,f,74,w,1385.73
1984,f,74,w,1369.2
1985,f,74,w,1352.88
1986,f,74,w,1336.74
1987,f,74,w,1320.8
1988,f,74,w,1305.05
1989,f,74,w,1289.48
1990,f,74,w,1274.1
1991,f,74,w,1258.9
1992,f,74,w,1243.88
1993,f,74,w,1229.04
1994,f,74,w,1214.38
1995,f,74,w,1199.89
1996,f,74,w,1185.57
1997,f,74,w,1171.42
1998,f,74,w,1157.44
1999,f,74,w,1143.62
2000,f,74,w,1129.97
2001,f,74,w,1116.48
2002,f,74,w,1103.15
2003,f,74,w,1089.98
2004,f,74,w,1076.97
2005,f,74,w,1064.11
2006,f,74,w,1051.4
2007,f,74,w,1038.85
2008,f,74,w,1026.44
2009,f,74,w,1014.18
2010,f,74,w,1002.07
2011,f,74,w,990.1
2012,f,74,w,978.27
2013,f,74,w,966.59
2014,f,74,w,955.04
2015,f,74,w,943.63
2016,f,74,w,932.36
2017,f,74,w,921.22
2018,f,74,w,910.21
2019,f,74,w,899.33
2020,f,74,w,888.58
2021,f,74,w,877.96
2022,f,74,w,867.47
2023,f,74,w,857.1
2024,f,74,w,846.86
2025,f,74,w,836.74
2026,f,74,w,826.73
2027,f,74,w,816.85
2028,f,74,w,807.09
2029,f,74,w,797.44
2030,f,74,w,787.9
2031,f,74,w,778.48
2032,f,74,w,769.17
2033,f,74,w,759.98
2034,f,74,w,750.89
2035,f,74,w,741.91
2036,f,74,w,733.04
2037,f,74,w,724.27
2038,f,74,w,715.61
2039,f,74,w,707.05
2040,f,74,w,698.59
2041,f,74,w,690.24
2042,f,74,w,681.98
2043,f,74,w,673.82
2044,f,74,w,665.76
2045,f,74,w,657.8
2046,f,74,w,649.93
2047,f,74,w,642.15
2048,f,74,w,634.47
2049,f,74,w,626.88
2050,f,74,w,619.38
2051,f,74,w,611.97
2052,f,74,w,604.65
2053,f,74,w,597.42
2054,f,74,w,590.27
2055,f,74,w,583.21
2056,f,74,w,576.23
2057,f,74,w,569.34
2058,f,74,w,562.53
2059,f,74,w,555.8
2060,f,74,w,549.15
2061,f,74,w,542.58
2062,f,74,w,536.09
2063,f,74,w,529.67
2064,f,74,w,523.34
2065,f,74,w,517.08
2066,f,74,w,510.89
2067,f,74,w,504.78
2068,f,74,w,498.74
2069,f,74,w,492.77
2070,f,74,w,486.88
1981,f,75,w,1564.51
1982,f,75,w,1545.87
1983,f,75,w,1527.45
1984,f,75,w,1509.25
1985,f,75,w,1491.27
1986,f,75,w,1473.5
1987,f,75,w,1455.94
1988,f,75,w,1438.58
1989,f,75,w,1421.44
1990,f,75,w,1404.49
1991,f,75,w,1387.75
1992,f,75,w,1371.2
1993,f,75,w,1354.85
1994,f,75,w,1338.7
1995,f,75,w,1322.73
1996,f,75,w,1306.96
1997,f,75,w,1291.37
1998,f,75,w,1275.96
1999,f,75,w,1260.74
2000,f,75,w,1245.7
2001,f,75,w,1230.84
2002,f,75,w,1216.16
2003,f,75,w,1201.64
2004,f,75,w,1187.31
2005,f,75,w,1173.14
2006,f,75,w,1159.14
2007,f,75,w,1145.3
2008,f,75,w,1131.63
2009,f,75,w,1118.12
2010,f,75,w,1104.77
2011,f,75,w,1091.58
2012,f,75,w,1078.55
2013,f,75,w,1065.67
2014,f,75,w,1052.95
2015,f,75,w,1040.38
2016,f,75,w,1027.95
2017,f,75,w,1015.67
2018,f,75,w,1003.54
2019,f,75,w,991.56
2020,f,75,w,979.71
2021,f,75,w,968.01
2022,f,75,w,956.45
2023,f,75,w,945.02
2024,f,75,w,933.73
2025,f,75,w,922.57
2026,f,75,w,911.55
2027,f,75,w,900.66
2028,f,75,w,889.9
2029,f,75,w,879.26
2030,f,75,w,868.75
2031,f,75,w,858.37
2032,f,75,w,848.11
2033,f,75,w,837.97
2034,f,75,w,827.96
2035,f,75,w,818.06
2036,f,75,w,808.28
2037,f,75,w,798.62
2038,f,75,w,789.07
2039,f,75,w,779.63
2040,f,75,w,770.31
2041,f,75,w,761.1
2042,f,75,w,752.0
2043,f,75,w,743.01
2044,f,75,w,734.12
2045,f,75,w,725.34
2046,f,75,w,716.67
2047,f,75,w,708.1
2048,f,75,w,699.63
2049,f,75,w,691.26
2050,f,75,w,683.0
2051,f,75,w,674.83
2052,f,75,w,666.76
2053,f,75,w,658.79
2054,f,75,w,650.91
2055,f,75,w,643.12
2056,f,75,w,635.43
2057,f,75,w,627.83
2058,f,75,w,620.33
2059,f,75,w,612.91
2060,f,75,w,605.58
2061,f,75,w,598.34
2062,f,75,w,591.18
2063,f,75,w,584.11
2064,f,75,w,577.13
2065,f,75,w,570.22
2066,f,75,w,563.41
2067,f,75,w,556.67
2068,f,75,w,550.01
2069,f,75,w,543.43
2070,f,75,w,536.93
1981,f,76,w,1730.69
1982,f,76,w,1710.09
1983,f,76,w,1689.73
1984,f,76,w,1669.61
1985,f,76,w,1649.73
1986,f,76,w,1630.09
1987,f,76,w,1610.68
1988,f,76,w,1591.49
1989,f,76,w,1572.54
1990,f,76,w,1553.8
1991,f,76,w,1535.29
1992,f,76,w,1517.0
1993,f,76,w,1498.93
1994,f,76,w,1481.07
1995,f,76,w,1463.41
1996,f,76,w,1445.97
1997,f,76,w,1428.74
1998,f,76,w,1411.71
1999,f,76,w,1394.88
2000,f,76,w,1378.25
2001,f,76,w,1361.82
2002,f,76,w,1345.58
2003,f,76,w,1329.53
2004,f,76,w,1313.68
2005,f,76,w,1298.01
2006,f,76,w,1282.53
2007,f,76,w,1267.23
2008,f,76,w,1252.11
2009,f,76,w,1237.17
2010,f,76,w,1222.41
2011,f,76,w,1207.83
2012,f,76,w,1193.41
2013,f,76,w,1179.17
2014,f,76,w,1165.1
2015,f,76,w,1151.2
2016,f,76,w,1137.45
2017,f,76,w,1123.88
2018,f,76,w,1110.46
2019,f,76,w,1097.2
2020,f,76,w,1084.11
2021,f,76,w,1071.16
2022,f,76,w,1058.37
2023,f,76,w,1045.73
2024,f,76,w,1033.25
2025,f,76,w,1020.91
2026,f,76,w,1008.71
2027,f,76,w,996.67
2028,f,76,w,984.76
2029,f,76,w,973.0
2030,f,76,w,961.38
2031,f,76,w,949.89
2032,f,76,w,938.54
2033,f,76,w,927.33
2034,f,76,w,916.25
2035,f,76,w,905.3
2036,f,76,w,894.48
2037,f,76,w,883.79
2038,f,76,w,873.23
2039,f,76,w,862.8
2040,f,76,w,852.48
2041,f,76,w,842.29
2042,f,76,w,832.23
2043,f,76,w,822.28
2044,f,76,w,812.45
2045,f,76,w,802.74
2046,f,76,w,793.14
2047,f,76,w,783.66
2048,f,76,w,774.29
2049,f,76,w,765.04
2050,f,76,w,755.89
2051,f,76,w,746.86
2052,f,76,w,737.93
2053,f,76,w,729.11
2054,f,76,w,720.39
2055,f,76,w,711.78
2056,f,76,w,703.27
2057,f,76,w,694.87
2058,f,76,w,686.56
2059,f,76,w,678.35
2060,f,76,w,670.24
2061,f,76,w,662.23
2062,f,76,w,654.32
2063,f,76,w,646.5
2064,f,76,w,638.77
2065,f,76,w,631.13
2066,f,76,w,623.59
2067,f,76,w,616.13
2068,f,76,w,608.77
2069,f,76,w,601.49
2070,f,76,w,594.3
1981,f,77,w,1916.35
1982,f,77,w,1893.56
1983,f,77,w,1871.03
1984,f,77,w,1848.78
1985,f,77,w,1826.78
1986,f,77,w,1805.05
1987,f,77,w,1783.57
1988,f,77,w,1762.35
1989,f,77,w,1741.37
1990,f,77,w,1720.65
1991,f,77,w,1700.16
1992,f,77,w,1679.92
1993,f,77,w,1659.92
1994,f,77,w,1640.16
1995,f,77,w,1620.63
1996,f,77,w,1601.33
1997,f,77,w,1582.25
1998,f,77,w,1563.41
1999,f,77,w,1544.78
2000,f,77,w,1526.38
2001,f,77,w,1508.19
2002,f,77,w,1490.22
2003,f,77,w,1472.46
2004,f,77,w,1454.91
2005,f,77,w,1437.57
2006,f,77,w,1420.44
2007,f,77,w,1403.51
2008,f,77,w,1386.77
2009,f,77,w,1370.24
2010,f,77,w,1353.9
2011,f,77,w,1337.76
2012,f,77,w,1321.8
2013,f,77,w,1306.04
2014,f,77,w,1290.46
2015,f,77,w,1275.07
2016,f,77,w,1259.86
2017,f,77,w,1244.83
2018,f,77,w,1229.98
2019,f,77,w,1215.31
2020,f,77,w,1200.8
2021,f,77,w,1186.47
2022,f,77,w,1172.32
2023,f,77,w,1158.32
2024,f,77,w,1144.5
2025,f,77,w,1130.84
2026,f,77,w,1117.34
2027,f,77,w,1104.0
2028,f,77,w,1090.82
2029,f,77,w,1077.8
2030,f,77,w,1064.93
2031,f,77,w,1052.21
2032,f,77,w,1039.65
2033,f,77,w,1027.23
2034,f,77,w,1014.97
2035,f,77,w,1002.84
2036,f,77,w,990.87
2037,f,77,w,979.03
2038,f,77,w,967.34
2039,f,77,w,955.78
2040,f,77,w,944.36
2041,f,77,w,933.08
2042,f,77,w,921.93
